generation_no,run_desc,population_size,Sum of fitness
224,Improved Algorithm,30,85
224,Improved Algorithm,60,85
224,Improved Algorithm,120,105
224,Standard Algorithm,15,-315
224,Standard Algorithm,30,15
224,Standard Algorithm,60,30
224,Standard Algorithm,120,75
225,Improved Algorithm,15,-190
225,Improved Algorithm,30,85
225,Improved Algorithm,60,85
225,Improved Algorithm,120,105
225,Standard Algorithm,15,-315
225,Standard Algorithm,30,15
225,Standard Algorithm,60,30
225,Standard Algorithm,120,75
226,Improved Algorithm,15,-190
226,Improved Algorithm,30,85
226,Improved Algorithm,60,85
226,Improved Algorithm,120,105
226,Standard Algorithm,15,-315
226,Standard Algorithm,30,15
226,Standard Algorithm,60,30
226,Standard Algorithm,120,75
227,Improved Algorithm,15,-190
227,Improved Algorithm,30,85
227,Improved Algorithm,60,85
227,Improved Algorithm,120,105
227,Standard Algorithm,15,-315
227,Standard Algorithm,30,15
227,Standard Algorithm,60,35
227,Standard Algorithm,120,75
228,Improved Algorithm,15,-190
228,Improved Algorithm,30,85
228,Improved Algorithm,60,85
228,Improved Algorithm,120,105
228,Standard Algorithm,15,-315
228,Standard Algorithm,30,15
228,Standard Algorithm,60,35
228,Standard Algorithm,120,75
229,Improved Algorithm,15,-190
229,Improved Algorithm,30,85
229,Improved Algorithm,60,85
229,Improved Algorithm,120,105
229,Standard Algorithm,15,-315
229,Standard Algorithm,30,15
229,Standard Algorithm,60,35
229,Standard Algorithm,120,75
230,Improved Algorithm,15,-190
230,Improved Algorithm,30,85
230,Improved Algorithm,60,85
230,Improved Algorithm,120,105
230,Standard Algorithm,15,-315
230,Standard Algorithm,30,15
230,Standard Algorithm,60,35
230,Standard Algorithm,120,75
231,Improved Algorithm,15,-190
231,Improved Algorithm,30,85
231,Improved Algorithm,60,85
231,Improved Algorithm,120,105
231,Standard Algorithm,15,-315
231,Standard Algorithm,30,15
231,Standard Algorithm,60,35
231,Standard Algorithm,120,75
232,Improved Algorithm,15,-190
232,Improved Algorithm,30,85
232,Improved Algorithm,60,85
232,Improved Algorithm,120,105
232,Standard Algorithm,15,-315
232,Standard Algorithm,30,25
232,Standard Algorithm,60,35
232,Standard Algorithm,120,75
233,Improved Algorithm,15,-190
233,Improved Algorithm,30,85
233,Improved Algorithm,60,85
233,Improved Algorithm,120,105
233,Standard Algorithm,15,-315
233,Standard Algorithm,30,25
233,Standard Algorithm,60,35
233,Standard Algorithm,120,75
234,Improved Algorithm,15,-190
234,Improved Algorithm,30,85
234,Improved Algorithm,60,85
234,Improved Algorithm,120,105
234,Standard Algorithm,15,-315
234,Standard Algorithm,30,25
234,Standard Algorithm,60,35
234,Standard Algorithm,120,75
235,Improved Algorithm,15,-190
235,Improved Algorithm,30,90
235,Improved Algorithm,60,85
235,Improved Algorithm,120,105
235,Standard Algorithm,15,-315
235,Standard Algorithm,30,25
235,Standard Algorithm,60,35
235,Standard Algorithm,120,75
236,Improved Algorithm,15,-190
236,Improved Algorithm,30,90
236,Improved Algorithm,60,85
236,Improved Algorithm,120,105
236,Standard Algorithm,15,-315
236,Standard Algorithm,30,25
236,Standard Algorithm,60,35
236,Standard Algorithm,120,75
237,Improved Algorithm,15,-190
237,Improved Algorithm,30,90
237,Improved Algorithm,60,85
237,Improved Algorithm,120,105
237,Standard Algorithm,15,-315
237,Standard Algorithm,30,25
237,Standard Algorithm,60,35
237,Standard Algorithm,120,75
238,Improved Algorithm,15,-190
238,Improved Algorithm,30,90
238,Improved Algorithm,60,85
238,Improved Algorithm,120,105
238,Standard Algorithm,15,-315
238,Standard Algorithm,30,25
238,Standard Algorithm,60,35
238,Standard Algorithm,120,75
239,Improved Algorithm,15,-190
239,Improved Algorithm,30,90
239,Improved Algorithm,60,85
239,Improved Algorithm,120,105
239,Standard Algorithm,15,-315
239,Standard Algorithm,30,25
239,Standard Algorithm,60,40
239,Standard Algorithm,120,75
240,Improved Algorithm,15,-190
240,Improved Algorithm,30,90
240,Improved Algorithm,60,85
240,Improved Algorithm,120,105
240,Standard Algorithm,15,-315
240,Standard Algorithm,30,25
240,Standard Algorithm,60,40
240,Standard Algorithm,120,75
241,Improved Algorithm,15,-190
241,Improved Algorithm,30,90
241,Improved Algorithm,60,85
241,Improved Algorithm,120,105
241,Standard Algorithm,15,-315
241,Standard Algorithm,30,25
241,Standard Algorithm,60,40
241,Standard Algorithm,120,75
242,Improved Algorithm,15,-190
242,Improved Algorithm,30,90
242,Improved Algorithm,60,85
242,Improved Algorithm,120,105
242,Standard Algorithm,15,-315
242,Standard Algorithm,30,25
242,Standard Algorithm,60,40
242,Standard Algorithm,120,75
243,Improved Algorithm,15,-190
243,Improved Algorithm,30,90
243,Improved Algorithm,60,85
243,Improved Algorithm,120,105
243,Standard Algorithm,15,-315
243,Standard Algorithm,30,25
243,Standard Algorithm,60,40
243,Standard Algorithm,120,75
244,Improved Algorithm,15,-190
244,Improved Algorithm,30,90
244,Improved Algorithm,60,85
244,Improved Algorithm,120,105
244,Standard Algorithm,15,-315
244,Standard Algorithm,30,25
244,Standard Algorithm,60,40
244,Standard Algorithm,120,75
245,Improved Algorithm,15,-190
245,Improved Algorithm,30,90
245,Improved Algorithm,60,85
245,Improved Algorithm,120,105
245,Standard Algorithm,15,-315
245,Standard Algorithm,30,25
245,Standard Algorithm,60,40
245,Standard Algorithm,120,75
246,Improved Algorithm,15,-190
246,Improved Algorithm,30,90
246,Improved Algorithm,60,85
246,Improved Algorithm,120,105
246,Standard Algorithm,15,-315
246,Standard Algorithm,30,25
246,Standard Algorithm,60,40
246,Standard Algorithm,120,75
247,Improved Algorithm,15,-190
247,Improved Algorithm,30,90
247,Improved Algorithm,60,85
247,Improved Algorithm,120,105
247,Standard Algorithm,15,-315
247,Standard Algorithm,30,25
247,Standard Algorithm,60,45
247,Standard Algorithm,120,75
248,Improved Algorithm,15,-190
248,Improved Algorithm,30,90
248,Improved Algorithm,60,85
248,Improved Algorithm,120,105
248,Standard Algorithm,15,-315
248,Standard Algorithm,30,25
248,Standard Algorithm,60,45
248,Standard Algorithm,120,80
249,Improved Algorithm,15,-190
249,Improved Algorithm,30,90
249,Improved Algorithm,60,85
249,Improved Algorithm,120,105
249,Standard Algorithm,15,-315
249,Standard Algorithm,30,25
249,Standard Algorithm,60,45
249,Standard Algorithm,120,80
250,Improved Algorithm,15,-190
250,Improved Algorithm,30,90
250,Improved Algorithm,60,85
250,Improved Algorithm,120,105
250,Standard Algorithm,15,-315
250,Standard Algorithm,30,25
250,Standard Algorithm,60,50
250,Standard Algorithm,120,80
251,Improved Algorithm,15,-190
251,Improved Algorithm,30,90
251,Improved Algorithm,60,85
251,Improved Algorithm,120,105
251,Standard Algorithm,15,-315
251,Standard Algorithm,30,25
251,Standard Algorithm,60,50
251,Standard Algorithm,120,80
252,Improved Algorithm,15,-190
252,Improved Algorithm,30,90
252,Improved Algorithm,60,85
252,Improved Algorithm,120,105
252,Standard Algorithm,15,-315
252,Standard Algorithm,30,30
252,Standard Algorithm,60,50
252,Standard Algorithm,120,80
253,Improved Algorithm,15,-190
253,Improved Algorithm,30,90
253,Improved Algorithm,60,85
253,Improved Algorithm,120,105
253,Standard Algorithm,15,-315
253,Standard Algorithm,30,30
253,Standard Algorithm,60,50
253,Standard Algorithm,120,80
254,Improved Algorithm,15,-190
254,Improved Algorithm,30,90
254,Improved Algorithm,60,85
254,Improved Algorithm,120,105
254,Standard Algorithm,15,-315
254,Standard Algorithm,30,30
254,Standard Algorithm,60,55
254,Standard Algorithm,120,80
255,Improved Algorithm,15,-190
255,Improved Algorithm,30,90
255,Improved Algorithm,60,85
255,Improved Algorithm,120,105
255,Standard Algorithm,15,-315
255,Standard Algorithm,30,35
255,Standard Algorithm,60,55
255,Standard Algorithm,120,80
256,Improved Algorithm,15,-190
256,Improved Algorithm,30,90
256,Improved Algorithm,60,85
256,Improved Algorithm,120,105
256,Standard Algorithm,15,-315
256,Standard Algorithm,30,35
256,Standard Algorithm,60,60
256,Standard Algorithm,120,80
257,Improved Algorithm,15,-190
257,Improved Algorithm,30,90
257,Improved Algorithm,60,90
257,Improved Algorithm,120,105
257,Standard Algorithm,15,-315
257,Standard Algorithm,30,35
257,Standard Algorithm,60,60
257,Standard Algorithm,120,80
258,Improved Algorithm,15,-190
258,Improved Algorithm,30,90
258,Improved Algorithm,60,90
258,Improved Algorithm,120,105
258,Standard Algorithm,15,-315
258,Standard Algorithm,30,35
258,Standard Algorithm,60,60
258,Standard Algorithm,120,80
259,Improved Algorithm,15,-190
259,Improved Algorithm,30,90
259,Improved Algorithm,60,90
259,Improved Algorithm,120,105
259,Standard Algorithm,15,-315
259,Standard Algorithm,30,35
259,Standard Algorithm,60,60
259,Standard Algorithm,120,80
260,Improved Algorithm,15,-190
260,Improved Algorithm,30,90
260,Improved Algorithm,60,90
260,Improved Algorithm,120,105
260,Standard Algorithm,15,-315
260,Standard Algorithm,30,35
260,Standard Algorithm,60,60
260,Standard Algorithm,120,80
261,Improved Algorithm,15,-190
261,Improved Algorithm,30,90
261,Improved Algorithm,60,90
261,Improved Algorithm,120,105
261,Standard Algorithm,15,-315
261,Standard Algorithm,30,35
261,Standard Algorithm,60,60
261,Standard Algorithm,120,80
262,Improved Algorithm,15,-190
262,Improved Algorithm,30,90
262,Improved Algorithm,60,90
262,Improved Algorithm,120,105
262,Standard Algorithm,15,-315
262,Standard Algorithm,30,35
262,Standard Algorithm,60,60
262,Standard Algorithm,120,80
263,Improved Algorithm,15,-190
263,Improved Algorithm,30,90
263,Improved Algorithm,60,90
263,Improved Algorithm,120,105
263,Standard Algorithm,15,-315
263,Standard Algorithm,30,35
263,Standard Algorithm,60,60
263,Standard Algorithm,120,80
264,Improved Algorithm,15,-190
264,Improved Algorithm,30,90
264,Improved Algorithm,60,90
264,Improved Algorithm,120,105
264,Standard Algorithm,15,-315
264,Standard Algorithm,30,35
264,Standard Algorithm,60,60
264,Standard Algorithm,120,80
265,Improved Algorithm,15,-190
265,Improved Algorithm,30,90
265,Improved Algorithm,60,90
265,Improved Algorithm,120,105
265,Standard Algorithm,15,-315
265,Standard Algorithm,30,35
265,Standard Algorithm,60,60
265,Standard Algorithm,120,80
266,Improved Algorithm,15,-190
266,Improved Algorithm,30,90
266,Improved Algorithm,60,90
266,Improved Algorithm,120,105
266,Standard Algorithm,15,-315
266,Standard Algorithm,30,35
266,Standard Algorithm,60,60
266,Standard Algorithm,120,80
267,Improved Algorithm,15,-190
267,Improved Algorithm,30,90
267,Improved Algorithm,60,90
267,Improved Algorithm,120,105
267,Standard Algorithm,15,-315
267,Standard Algorithm,30,35
267,Standard Algorithm,60,60
267,Standard Algorithm,120,80
268,Improved Algorithm,15,-190
268,Improved Algorithm,30,90
268,Improved Algorithm,60,90
268,Improved Algorithm,120,105
268,Standard Algorithm,15,-315
268,Standard Algorithm,30,35
268,Standard Algorithm,60,60
268,Standard Algorithm,120,85
269,Improved Algorithm,15,-190
269,Improved Algorithm,30,90
269,Improved Algorithm,60,90
269,Improved Algorithm,120,105
269,Standard Algorithm,15,-315
269,Standard Algorithm,30,35
269,Standard Algorithm,60,60
269,Standard Algorithm,120,85
270,Improved Algorithm,15,-190
270,Improved Algorithm,30,90
270,Improved Algorithm,60,90
270,Improved Algorithm,120,105
270,Standard Algorithm,15,-315
270,Standard Algorithm,30,35
270,Standard Algorithm,60,60
270,Standard Algorithm,120,85
271,Improved Algorithm,15,-190
271,Improved Algorithm,30,90
271,Improved Algorithm,60,90
271,Improved Algorithm,120,105
271,Standard Algorithm,15,-315
271,Standard Algorithm,30,35
271,Standard Algorithm,60,60
271,Standard Algorithm,120,85
272,Improved Algorithm,15,-190
272,Improved Algorithm,30,90
272,Improved Algorithm,60,90
272,Improved Algorithm,120,105
272,Standard Algorithm,15,-315
272,Standard Algorithm,30,45
272,Standard Algorithm,60,60
272,Standard Algorithm,120,85
273,Improved Algorithm,15,-190
273,Improved Algorithm,30,90
273,Improved Algorithm,60,90
273,Improved Algorithm,120,105
273,Standard Algorithm,15,-315
273,Standard Algorithm,30,45
273,Standard Algorithm,60,60
273,Standard Algorithm,120,85
274,Improved Algorithm,15,-190
274,Improved Algorithm,30,90
274,Improved Algorithm,60,90
274,Improved Algorithm,120,105
274,Standard Algorithm,15,-315
274,Standard Algorithm,30,45
274,Standard Algorithm,60,60
274,Standard Algorithm,120,85
275,Improved Algorithm,15,-190
275,Improved Algorithm,30,90
275,Improved Algorithm,60,90
275,Improved Algorithm,120,105
275,Standard Algorithm,15,-315
275,Standard Algorithm,30,45
275,Standard Algorithm,60,65
275,Standard Algorithm,120,85
276,Improved Algorithm,15,-190
276,Improved Algorithm,30,90
276,Improved Algorithm,60,90
276,Improved Algorithm,120,105
276,Standard Algorithm,15,-315
276,Standard Algorithm,30,45
276,Standard Algorithm,60,65
276,Standard Algorithm,120,85
277,Improved Algorithm,15,-190
277,Improved Algorithm,30,90
277,Improved Algorithm,60,90
277,Improved Algorithm,120,105
277,Standard Algorithm,15,-315
277,Standard Algorithm,30,45
277,Standard Algorithm,60,65
277,Standard Algorithm,120,85
278,Improved Algorithm,15,-190
278,Improved Algorithm,30,90
278,Improved Algorithm,60,90
278,Improved Algorithm,120,105
278,Standard Algorithm,15,-315
278,Standard Algorithm,30,45
278,Standard Algorithm,60,65
278,Standard Algorithm,120,85
279,Improved Algorithm,15,-190
279,Improved Algorithm,30,90
279,Improved Algorithm,60,90
279,Improved Algorithm,120,105
279,Standard Algorithm,15,-315
279,Standard Algorithm,30,45
279,Standard Algorithm,60,65
279,Standard Algorithm,120,85
280,Improved Algorithm,15,-190
280,Improved Algorithm,30,90
280,Improved Algorithm,60,90
280,Improved Algorithm,120,105
280,Standard Algorithm,15,-315
280,Standard Algorithm,30,45
280,Standard Algorithm,60,65
280,Standard Algorithm,120,85
281,Improved Algorithm,15,-190
281,Improved Algorithm,30,90
281,Improved Algorithm,60,90
281,Improved Algorithm,120,105
281,Standard Algorithm,15,-315
281,Standard Algorithm,30,45
281,Standard Algorithm,60,65
281,Standard Algorithm,120,85
282,Improved Algorithm,15,-190
282,Improved Algorithm,30,90
282,Improved Algorithm,60,90
282,Improved Algorithm,120,105
282,Standard Algorithm,15,-315
282,Standard Algorithm,30,45
282,Standard Algorithm,60,65
282,Standard Algorithm,120,85
283,Improved Algorithm,15,-190
283,Improved Algorithm,30,90
283,Improved Algorithm,60,90
283,Improved Algorithm,120,105
283,Standard Algorithm,15,-315
283,Standard Algorithm,30,45
283,Standard Algorithm,60,65
283,Standard Algorithm,120,85
284,Improved Algorithm,15,-190
284,Improved Algorithm,30,90
284,Improved Algorithm,60,90
284,Improved Algorithm,120,105
284,Standard Algorithm,15,-315
284,Standard Algorithm,30,45
284,Standard Algorithm,60,65
284,Standard Algorithm,120,85
285,Improved Algorithm,15,-190
285,Improved Algorithm,30,90
285,Improved Algorithm,60,90
285,Improved Algorithm,120,105
285,Standard Algorithm,15,-315
285,Standard Algorithm,30,45
285,Standard Algorithm,60,65
285,Standard Algorithm,120,85
286,Improved Algorithm,15,-190
286,Improved Algorithm,30,90
286,Improved Algorithm,60,95
286,Improved Algorithm,120,105
286,Standard Algorithm,15,-315
286,Standard Algorithm,30,45
286,Standard Algorithm,60,65
286,Standard Algorithm,120,85
287,Improved Algorithm,15,-190
287,Improved Algorithm,30,90
287,Improved Algorithm,60,95
287,Improved Algorithm,120,105
287,Standard Algorithm,15,-315
287,Standard Algorithm,30,45
287,Standard Algorithm,60,65
287,Standard Algorithm,120,85
288,Improved Algorithm,15,-190
288,Improved Algorithm,30,90
288,Improved Algorithm,60,95
288,Improved Algorithm,120,105
288,Standard Algorithm,15,-315
288,Standard Algorithm,30,45
288,Standard Algorithm,60,65
288,Standard Algorithm,120,85
289,Improved Algorithm,15,-190
289,Improved Algorithm,30,90
289,Improved Algorithm,60,95
289,Improved Algorithm,120,105
289,Standard Algorithm,15,-315
289,Standard Algorithm,30,45
289,Standard Algorithm,60,65
289,Standard Algorithm,120,85
290,Improved Algorithm,15,-190
290,Improved Algorithm,30,90
290,Improved Algorithm,60,95
290,Improved Algorithm,120,105
290,Standard Algorithm,15,-315
290,Standard Algorithm,30,45
290,Standard Algorithm,60,65
290,Standard Algorithm,120,85
291,Improved Algorithm,15,-190
291,Improved Algorithm,30,90
291,Improved Algorithm,60,95
291,Improved Algorithm,120,105
291,Standard Algorithm,15,-315
291,Standard Algorithm,30,45
291,Standard Algorithm,60,65
291,Standard Algorithm,120,85
292,Improved Algorithm,15,-190
292,Improved Algorithm,30,90
292,Improved Algorithm,60,95
292,Improved Algorithm,120,105
292,Standard Algorithm,15,-315
292,Standard Algorithm,30,45
292,Standard Algorithm,60,65
292,Standard Algorithm,120,85
293,Improved Algorithm,15,-190
293,Improved Algorithm,30,90
293,Improved Algorithm,60,95
293,Improved Algorithm,120,105
293,Standard Algorithm,15,-315
293,Standard Algorithm,30,45
293,Standard Algorithm,60,65
293,Standard Algorithm,120,85
294,Improved Algorithm,15,-190
294,Improved Algorithm,30,90
294,Improved Algorithm,60,95
294,Improved Algorithm,120,105
294,Standard Algorithm,15,-315
294,Standard Algorithm,30,45
294,Standard Algorithm,60,65
294,Standard Algorithm,120,85
295,Improved Algorithm,15,-190
295,Improved Algorithm,30,90
295,Improved Algorithm,60,95
295,Improved Algorithm,120,105
295,Standard Algorithm,15,-315
295,Standard Algorithm,30,45
295,Standard Algorithm,60,65
295,Standard Algorithm,120,85
296,Improved Algorithm,15,-190
296,Improved Algorithm,30,90
296,Improved Algorithm,60,95
296,Improved Algorithm,120,105
296,Standard Algorithm,15,-315
296,Standard Algorithm,30,45
296,Standard Algorithm,60,65
296,Standard Algorithm,120,85
297,Improved Algorithm,15,-190
297,Improved Algorithm,30,90
297,Improved Algorithm,60,95
297,Improved Algorithm,120,105
297,Standard Algorithm,15,-315
297,Standard Algorithm,30,45
297,Standard Algorithm,60,65
297,Standard Algorithm,120,85
298,Improved Algorithm,15,-190
298,Improved Algorithm,30,90
298,Improved Algorithm,60,95
298,Improved Algorithm,120,105
298,Standard Algorithm,15,-315
298,Standard Algorithm,30,45
298,Standard Algorithm,60,65
298,Standard Algorithm,120,85
299,Improved Algorithm,15,-190
299,Improved Algorithm,30,90
299,Improved Algorithm,60,95
299,Improved Algorithm,120,105
299,Standard Algorithm,15,-315
299,Standard Algorithm,30,45
299,Standard Algorithm,60,65
299,Standard Algorithm,120,85
300,Improved Algorithm,15,-190
300,Improved Algorithm,30,90
300,Improved Algorithm,60,95
300,Improved Algorithm,120,105
300,Standard Algorithm,15,-315
300,Standard Algorithm,30,45
300,Standard Algorithm,60,65
300,Standard Algorithm,120,85
301,Improved Algorithm,15,-190
301,Improved Algorithm,30,90
301,Improved Algorithm,60,95
301,Improved Algorithm,120,105
301,Standard Algorithm,15,-315
301,Standard Algorithm,30,45
301,Standard Algorithm,60,65
301,Standard Algorithm,120,85
302,Improved Algorithm,15,-190
302,Improved Algorithm,30,90
302,Improved Algorithm,60,95
302,Improved Algorithm,120,105
302,Standard Algorithm,15,-315
302,Standard Algorithm,30,45
302,Standard Algorithm,60,65
302,Standard Algorithm,120,85
303,Improved Algorithm,15,-190
303,Improved Algorithm,30,90
303,Improved Algorithm,60,95
303,Improved Algorithm,120,105
303,Standard Algorithm,15,-315
303,Standard Algorithm,30,45
303,Standard Algorithm,60,65
303,Standard Algorithm,120,85
304,Improved Algorithm,15,-190
304,Improved Algorithm,30,90
304,Improved Algorithm,60,95
304,Improved Algorithm,120,105
304,Standard Algorithm,15,-315
304,Standard Algorithm,30,45
304,Standard Algorithm,60,65
304,Standard Algorithm,120,90
305,Improved Algorithm,15,-190
305,Improved Algorithm,30,90
305,Improved Algorithm,60,95
305,Improved Algorithm,120,105
305,Standard Algorithm,15,-315
305,Standard Algorithm,30,45
305,Standard Algorithm,60,65
305,Standard Algorithm,120,90
306,Improved Algorithm,15,-190
306,Improved Algorithm,30,90
306,Improved Algorithm,60,95
306,Improved Algorithm,120,105
306,Standard Algorithm,15,-315
306,Standard Algorithm,30,45
306,Standard Algorithm,60,65
306,Standard Algorithm,120,90
307,Improved Algorithm,15,-190
307,Improved Algorithm,30,90
307,Improved Algorithm,60,95
307,Improved Algorithm,120,105
307,Standard Algorithm,15,-315
307,Standard Algorithm,30,45
307,Standard Algorithm,60,65
307,Standard Algorithm,120,90
308,Improved Algorithm,15,-190
308,Improved Algorithm,30,90
308,Improved Algorithm,60,95
308,Improved Algorithm,120,105
308,Standard Algorithm,15,-315
308,Standard Algorithm,30,45
308,Standard Algorithm,60,65
308,Standard Algorithm,120,90
309,Improved Algorithm,15,-190
309,Improved Algorithm,30,90
309,Improved Algorithm,60,95
309,Improved Algorithm,120,105
309,Standard Algorithm,15,-315
309,Standard Algorithm,30,45
309,Standard Algorithm,60,65
309,Standard Algorithm,120,90
310,Improved Algorithm,15,-190
310,Improved Algorithm,30,90
310,Improved Algorithm,60,95
310,Improved Algorithm,120,105
310,Standard Algorithm,15,-315
310,Standard Algorithm,30,45
310,Standard Algorithm,60,65
310,Standard Algorithm,120,90
311,Improved Algorithm,15,-190
311,Improved Algorithm,30,90
311,Improved Algorithm,60,95
311,Improved Algorithm,120,105
311,Standard Algorithm,15,-315
311,Standard Algorithm,30,50
311,Standard Algorithm,60,65
311,Standard Algorithm,120,90
312,Improved Algorithm,15,-190
312,Improved Algorithm,30,90
312,Improved Algorithm,60,95
312,Improved Algorithm,120,105
312,Standard Algorithm,15,-315
312,Standard Algorithm,30,50
312,Standard Algorithm,60,65
312,Standard Algorithm,120,90
313,Improved Algorithm,15,-190
313,Improved Algorithm,30,90
313,Improved Algorithm,60,95
313,Improved Algorithm,120,105
313,Standard Algorithm,15,-315
313,Standard Algorithm,30,55
313,Standard Algorithm,60,65
313,Standard Algorithm,120,90
314,Improved Algorithm,15,-190
314,Improved Algorithm,30,90
314,Improved Algorithm,60,95
314,Improved Algorithm,120,105
314,Standard Algorithm,15,-315
314,Standard Algorithm,30,55
314,Standard Algorithm,60,65
314,Standard Algorithm,120,90
315,Improved Algorithm,15,-190
315,Improved Algorithm,30,90
315,Improved Algorithm,60,95
315,Improved Algorithm,120,105
315,Standard Algorithm,15,-315
315,Standard Algorithm,30,55
315,Standard Algorithm,60,65
315,Standard Algorithm,120,90
316,Improved Algorithm,15,-190
316,Improved Algorithm,30,90
316,Improved Algorithm,60,95
316,Improved Algorithm,120,105
316,Standard Algorithm,15,-315
316,Standard Algorithm,30,55
316,Standard Algorithm,60,70
316,Standard Algorithm,120,90
317,Improved Algorithm,15,-190
317,Improved Algorithm,30,90
317,Improved Algorithm,60,95
317,Improved Algorithm,120,105
317,Standard Algorithm,15,-315
317,Standard Algorithm,30,55
317,Standard Algorithm,60,70
317,Standard Algorithm,120,90
318,Improved Algorithm,15,-190
318,Improved Algorithm,30,90
318,Improved Algorithm,60,95
318,Improved Algorithm,120,105
318,Standard Algorithm,15,-315
318,Standard Algorithm,30,55
318,Standard Algorithm,60,70
318,Standard Algorithm,120,90
319,Improved Algorithm,15,-190
319,Improved Algorithm,30,90
319,Improved Algorithm,60,95
319,Improved Algorithm,120,105
319,Standard Algorithm,15,-315
319,Standard Algorithm,30,55
319,Standard Algorithm,60,70
319,Standard Algorithm,120,90
320,Improved Algorithm,15,-190
320,Improved Algorithm,30,90
320,Improved Algorithm,60,95
320,Improved Algorithm,120,105
320,Standard Algorithm,15,-315
320,Standard Algorithm,30,60
320,Standard Algorithm,60,70
320,Standard Algorithm,120,90
321,Improved Algorithm,15,-190
321,Improved Algorithm,30,90
321,Improved Algorithm,60,95
321,Improved Algorithm,120,105
321,Standard Algorithm,15,-315
321,Standard Algorithm,30,60
321,Standard Algorithm,60,70
321,Standard Algorithm,120,90
322,Improved Algorithm,15,-190
322,Improved Algorithm,30,90
322,Improved Algorithm,60,95
322,Improved Algorithm,120,105
322,Standard Algorithm,15,-315
322,Standard Algorithm,30,60
322,Standard Algorithm,60,70
322,Standard Algorithm,120,90
323,Improved Algorithm,15,-190
323,Improved Algorithm,30,90
323,Improved Algorithm,60,95
323,Improved Algorithm,120,105
323,Standard Algorithm,15,-315
323,Standard Algorithm,30,60
323,Standard Algorithm,60,70
323,Standard Algorithm,120,90
324,Improved Algorithm,15,-190
324,Improved Algorithm,30,90
324,Improved Algorithm,60,95
324,Improved Algorithm,120,105
324,Standard Algorithm,15,-315
324,Standard Algorithm,30,60
324,Standard Algorithm,60,70
324,Standard Algorithm,120,90
325,Improved Algorithm,15,-190
325,Improved Algorithm,30,90
325,Improved Algorithm,60,95
325,Improved Algorithm,120,105
325,Standard Algorithm,15,-315
325,Standard Algorithm,30,60
325,Standard Algorithm,60,70
325,Standard Algorithm,120,90
326,Improved Algorithm,15,-190
326,Improved Algorithm,30,90
326,Improved Algorithm,60,95
326,Improved Algorithm,120,105
326,Standard Algorithm,15,-315
326,Standard Algorithm,30,60
326,Standard Algorithm,60,70
326,Standard Algorithm,120,90
327,Improved Algorithm,15,-190
327,Improved Algorithm,30,90
327,Improved Algorithm,60,95
327,Improved Algorithm,120,105
327,Standard Algorithm,15,-315
327,Standard Algorithm,30,60
327,Standard Algorithm,60,70
327,Standard Algorithm,120,90
328,Improved Algorithm,15,-190
328,Improved Algorithm,30,90
328,Improved Algorithm,60,95
328,Improved Algorithm,120,105
328,Standard Algorithm,15,-315
328,Standard Algorithm,30,60
328,Standard Algorithm,60,70
328,Standard Algorithm,120,90
329,Improved Algorithm,15,-190
329,Improved Algorithm,30,90
329,Improved Algorithm,60,95
329,Improved Algorithm,120,105
329,Standard Algorithm,15,-315
329,Standard Algorithm,30,60
329,Standard Algorithm,60,70
329,Standard Algorithm,120,90
330,Improved Algorithm,15,-190
330,Improved Algorithm,30,90
330,Improved Algorithm,60,95
330,Improved Algorithm,120,105
330,Standard Algorithm,15,-315
330,Standard Algorithm,30,60
330,Standard Algorithm,60,70
330,Standard Algorithm,120,90
331,Improved Algorithm,15,-190
331,Improved Algorithm,30,90
331,Improved Algorithm,60,95
331,Improved Algorithm,120,105
331,Standard Algorithm,15,-315
331,Standard Algorithm,30,60
331,Standard Algorithm,60,70
331,Standard Algorithm,120,90
332,Improved Algorithm,15,-190
332,Improved Algorithm,30,90
332,Improved Algorithm,60,95
332,Improved Algorithm,120,105
332,Standard Algorithm,15,-315
332,Standard Algorithm,30,60
332,Standard Algorithm,60,70
332,Standard Algorithm,120,90
333,Improved Algorithm,15,-190
333,Improved Algorithm,30,90
333,Improved Algorithm,60,95
333,Improved Algorithm,120,105
333,Standard Algorithm,15,-315
333,Standard Algorithm,30,60
333,Standard Algorithm,60,70
333,Standard Algorithm,120,90
334,Improved Algorithm,15,-190
334,Improved Algorithm,30,90
334,Improved Algorithm,60,95
334,Improved Algorithm,120,105
334,Standard Algorithm,15,-315
334,Standard Algorithm,30,60
334,Standard Algorithm,60,70
334,Standard Algorithm,120,90
335,Improved Algorithm,15,-190
335,Improved Algorithm,30,90
335,Improved Algorithm,60,95
335,Improved Algorithm,120,105
335,Standard Algorithm,15,-315
335,Standard Algorithm,30,60
335,Standard Algorithm,60,70
335,Standard Algorithm,120,90
336,Improved Algorithm,15,-190
336,Improved Algorithm,30,90
336,Improved Algorithm,60,95
336,Improved Algorithm,120,105
336,Standard Algorithm,15,-315
336,Standard Algorithm,30,60
336,Standard Algorithm,60,75
336,Standard Algorithm,120,90
337,Improved Algorithm,15,-190
337,Improved Algorithm,30,90
337,Improved Algorithm,60,95
337,Improved Algorithm,120,105
337,Standard Algorithm,15,-315
337,Standard Algorithm,30,60
337,Standard Algorithm,60,75
337,Standard Algorithm,120,90
338,Improved Algorithm,15,-190
338,Improved Algorithm,30,90
338,Improved Algorithm,60,95
338,Improved Algorithm,120,105
338,Standard Algorithm,15,-315
